,종가,오픈,고가,저가,거래량,변동 %
2020-06-15,10870.0,11600.0,11710.0,10870.0,6910000.0,-7.01
2020-06-14,11690.0,11690.0,11690.0,11690.0,0.0,0.0
2020-06-12,11690.0,11545.0,11760.0,11440.0,4270000.0,-1.56
2020-06-11,11875.0,11880.0,12085.0,11775.0,3640000.0,0.04
2020-06-10,11870.0,11765.0,11935.0,11710.0,5860000.0,1.19
2020-06-09,11730.0,11815.0,11815.0,11610.0,2040000.0,0.04
2020-06-08,11725.0,11765.0,11835.0,11625.0,3820000.0,0.47
2020-06-05,11670.0,11550.0,11700.0,11440.0,3520000.0,1.35
2020-06-04,11515.0,11570.0,11625.0,11395.0,3980000.0,0.39
2020-06-03,11470.0,11600.0,11720.0,11375.0,3550000.0,-0.3
2020-06-02,11505.0,11350.0,11830.0,11330.0,3960000.0,1.41
2020-06-01,11345.0,10940.0,11395.0,10910.0,6490000.0,4.23
2020-05-31,10885.0,10885.0,10885.0,10885.0,0.0,0.0
2020-05-29,10885.0,10730.0,10915.0,10660.0,5310000.0,1.44
2020-05-28,10730.0,11040.0,11055.0,10605.0,5710000.0,-2.54
2020-05-27,11010.0,11000.0,11115.0,10945.0,1910000.0,-0.63
2020-05-26,11080.0,10990.0,11110.0,10910.0,4600000.0,1.19
2020-05-25,10950.0,10850.0,10950.0,10750.0,2350000.0,1.58
2020-05-24,10780.0,10780.0,10780.0,10780.0,0.0,0.0
2020-05-22,10780.0,10930.0,10945.0,10715.0,2300000.0,-1.33
2020-05-21,10925.0,10915.0,10945.0,10860.0,2640000.0,0.88
2020-05-20,10830.0,10655.0,10870.0,10645.0,4910000.0,1.59
2020-05-19,10660.0,10685.0,10705.0,9970.0,3450000.0,0.85
2020-05-18,10570.0,10740.0,10750.0,10535.0,2400000.0,-0.98
2020-05-17,10675.0,10675.0,10675.0,10675.0,0.0,0.0
2020-05-15,10675.0,10755.0,10765.0,10575.0,4460000.0,0.05
2020-05-14,10670.0,10650.0,10740.0,10565.0,6430000.0,-0.37
2020-05-13,10710.0,10425.0,10730.0,10425.0,5990000.0,1.52
2020-05-12,10550.0,10620.0,10645.0,10450.0,6880000.0,-0.47
2020-05-11,10600.0,10630.0,10725.0,10435.0,5420000.0,0.33
2020-05-08,10565.0,10320.0,10600.0,10300.0,6890000.0,3.07
2020-05-07,10250.0,10100.0,10300.0,10100.0,2240000.0,1.08
2020-05-06,10140.0,9970.0,10180.0,9930.0,3980000.0,2.84
2020-05-04,9860.0,9815.0,10015.0,9765.0,1770000.0,-0.8
2020-04-29,9940.0,9995.0,10015.0,9915.0,1810000.0,-0.05
2020-04-28,9945.0,10020.0,10105.0,9870.0,3840000.0,-1.68
2020-04-27,10115.0,9990.0,10165.0,9970.0,2430000.0,1.91
2020-04-24,9925.0,10035.0,10130.0,9870.0,3580000.0,-1.49
2020-04-23,10075.0,10065.0,10155.0,10005.0,3100000.0,0.55
2020-04-22,10020.0,9805.0,10100.0,9745.0,4760000.0,1.01
2020-04-21,9920.0,10005.0,10100.0,9590.0,6560000.0,-1.0
2020-04-20,10020.0,10075.0,10145.0,9970.0,4750000.0,-0.3
2020-04-19,10050.0,10050.0,10050.0,10050.0,0.0,0.0
2020-04-17,10050.0,10100.0,10100.0,9910.0,4890000.0,1.41
2020-04-16,9910.0,9550.0,9940.0,9550.0,5880000.0,2.59
2020-04-15,9660.0,9660.0,9660.0,9660.0,0.0,0.0
2020-04-14,9660.0,9500.0,9715.0,9475.0,5500000.0,2.66
2020-04-13,9410.0,9560.0,9655.0,9410.0,3910000.0,-2.08
2020-04-12,9610.0,9610.0,9610.0,9610.0,0.0,0.0
2020-04-10,9610.0,9695.0,9710.0,9400.0,6490000.0,-0.77
2020-04-09,9685.0,9770.0,9770.0,9615.0,3940000.0,0.83
2020-04-08,9605.0,9610.0,9755.0,9520.0,5380000.0,-0.47
2020-04-07,9650.0,9700.0,9770.0,9475.0,4670000.0,0.42
2020-04-06,9610.0,9355.0,9650.0,9325.0,10600000.0,4.0
2020-04-05,9240.0,9240.0,9240.0,9240.0,0.0,0.0
2020-04-03,9240.0,9160.0,9335.0,9090.0,5430000.0,0.65
2020-04-02,9180.0,9025.0,9240.0,8780.0,5910000.0,2.63
2020-04-01,8945.0,9250.0,9465.0,8930.0,6230000.0,-3.66
2020-03-31,9285.0,8890.0,9365.0,8880.0,13170000.0,5.87
2020-03-30,8770.0,8335.0,8840.0,8335.0,6650000.0,2.57
2020-03-27,8550.0,8810.0,8835.0,8285.0,12070000.0,1.24
2020-03-26,8445.0,8380.0,8975.0,8290.0,9270000.0,0.9
2020-03-25,8370.0,8320.0,8450.0,8130.0,7340000.0,2.7
2020-03-24,8150.0,7675.0,8150.0,7605.0,7830000.0,9.47
2020-03-23,7445.0,7330.0,7715.0,7290.0,9130000.0,-5.16
2020-03-22,7850.0,7850.0,7850.0,7850.0,0.0,0.0
2020-03-20,7850.0,7485.0,7850.0,7280.0,16149999.999999998,8.73
2020-03-19,7220.0,8195.0,8260.0,7000.0,17220000.0,-8.14
2020-03-18,7860.0,8450.0,8610.0,7860.0,12140000.0,-6.6
2020-03-17,8415.0,7895.0,8465.0,7770.0,13810000.0,4.02
2020-03-16,8090.0,8500.0,8665.0,8090.0,9560000.0,-3.35
2020-03-15,8370.0,8370.0,8370.0,8370.0,0.0,0.0
2020-03-13,8370.0,8250.0,8695.0,7905.0,22840000.0,-4.29
2020-03-12,8745.0,9165.0,9215.0,8675.0,17930000.0,-5.1
2020-03-11,9215.0,9625.0,9640.0,9185.0,6100000.0,-4.21
2020-03-10,9620.0,9455.0,9625.0,9340.0,5890000.0,1.69
2020-03-09,9460.0,9695.0,9710.0,9455.0,5190000.0,-3.86
2020-03-06,9840.0,9850.0,9890.0,9730.0,2880000.0,-0.96
2020-03-05,9935.0,9895.0,9970.0,9820.0,4750000.0,1.43
2020-03-04,9795.0,9590.0,9835.0,9580.0,3730000.0,1.66
2020-03-03,9635.0,9960.0,9960.0,9625.0,3860000.0,-0.57
2020-03-02,9690.0,9525.0,9720.0,9370.0,4960000.0,2.87
2020-03-01,9420.0,9420.0,9420.0,9420.0,0.0,0.0
2020-02-28,9420.0,9620.0,9725.0,9360.0,11400000.0,-3.68
2020-02-27,9780.0,9945.0,10100.0,9680.0,6370000.0,-1.81
2020-02-26,9960.0,9710.0,10020.0,9710.0,3630000.0,0.25
2020-02-25,9935.0,9595.0,9950.0,9550.0,4860000.0,3.6
2020-02-24,9590.0,9760.0,9865.0,9545.0,11170000.0,-4.1
2020-02-21,10000.0,10135.0,10205.0,9985.0,4510000.0,-2.58
2020-02-20,10265.0,10365.0,10395.0,10175.0,2570000.0,-0.53
2020-02-19,10320.0,10355.0,10375.0,10150.0,3270000.0,0.19
2020-02-18,10300.0,10425.0,10440.0,10285.0,3820000.0,-1.48
2020-02-17,10455.0,10400.0,10490.0,10385.0,1830000.0,0.48
2020-02-14,10405.0,10395.0,10505.0,10365.0,2770000.0,-0.14
2020-02-13,10420.0,10485.0,10515.0,10340.0,2770000.0,-0.19
2020-02-12,10440.0,10385.0,10485.0,10340.0,3550000.0,0.53
2020-02-11,10385.0,10285.0,10420.0,10285.0,2720000.0,1.07
2020-02-10,10275.0,10130.0,10315.0,10105.0,2290000.0,0.59
2020-02-07,10215.0,10205.0,10260.0,10130.0,2080000.0,-0.1
2020-02-06,10225.0,10100.0,10255.0,10085.0,4480000.0,2.2
2020-02-05,10005.0,10095.0,10165.0,9955.0,2800000.0,-0.25
2020-02-04,10030.0,9855.0,10035.0,9855.0,3070000.0,1.93
2020-02-03,9840.0,9590.0,9880.0,9560.0,5220000.0,1.5
2020-02-02,9695.0,9695.0,9695.0,9695.0,0.0,0.0
2020-01-31,9695.0,9930.0,10055.0,9670.0,7190000.0,-1.72
2020-01-30,9865.0,10065.0,10130.0,9835.0,2740000.0,-2.23
2020-01-29,10090.0,10065.0,10140.0,9990.0,2800000.0,1.15
2020-01-28,9975.0,9970.0,10055.0,9915.0,5470000.0,-3.53
2020-01-23,10340.0,10410.0,10425.0,10295.0,2080000.0,-1.19
2020-01-22,10465.0,10220.0,10465.0,10220.0,4090000.0,2.3
2020-01-21,10230.0,10375.0,10410.0,10195.0,2160000.0,-1.3
2020-01-20,10365.0,10480.0,10545.0,10345.0,2820000.0,-0.96
2020-01-17,10465.0,10550.0,10570.0,10430.0,3430000.0,-0.14
2020-01-16,10480.0,10340.0,10500.0,10310.0,3250000.0,1.21
2020-01-15,10355.0,10370.0,10430.0,10320.0,2750000.0,-0.24
2020-01-14,10380.0,10480.0,10590.0,10365.0,4880000.0,-0.57
2020-01-13,10440.0,10415.0,10450.0,9750.0,2840000.0,0.77
2020-01-12,10360.0,10360.0,10360.0,10360.0,0.0,0.0
2020-01-10,10360.0,10300.0,10360.0,10210.0,2490000.0,0.83
2020-01-09,10275.0,10105.0,10295.0,9900.0,6700000.0,4.69
2020-01-08,9815.0,10065.0,10070.0,9810.0,8150000.0,-3.44
2020-01-07,10165.0,10050.0,10195.0,10035.0,3090000.0,1.85
2020-01-06,9980.0,10100.0,10135.0,9975.0,3180000.0,-2.73
2020-01-05,10260.0,10260.0,10260.0,10260.0,0.0,0.0
2020-01-03,10260.0,10505.0,10530.0,10240.0,4270000.0,-1.54
2020-01-02,10420.0,10445.0,10460.0,10265.0,4370000.0,0.05
2019-12-30,10415.0,10270.0,10430.0,10230.0,5450000.0,1.61
2019-12-29,10250.0,10250.0,10250.0,10250.0,0.0,0.0
2019-12-27,10250.0,10075.0,10300.0,10070.0,4440000.0,1.79
2019-12-26,10070.0,9830.0,10080.0,9775.0,6030000.0,2.76
2019-12-25,9800.0,9800.0,9800.0,9800.0,0.0,0.0
2019-12-24,9800.0,9970.0,9970.0,9790.0,2600000.0,-1.66
2019-12-23,9965.0,9900.0,10005.0,9890.0,2170000.0,0.91
2019-12-20,9875.0,9870.0,9910.0,9820.0,2370000.0,0.46
2019-12-19,9830.0,9810.0,9920.0,9730.0,3450000.0,0.36
2019-12-18,9795.0,9850.0,9865.0,9770.0,1780000.0,-0.51
2019-12-17,9845.0,9750.0,9855.0,9725.0,3490000.0,1.55
2019-12-16,9695.0,9730.0,9770.0,9675.0,2190000.0,-0.26
2019-12-15,9720.0,9720.0,9720.0,9720.0,0.0,0.0
2019-12-13,9720.0,9775.0,9845.0,9685.0,5630000.0,0.83
2019-12-12,9640.0,9500.0,9725.0,9470.0,3080000.0,2.01
2019-12-11,9450.0,9455.0,9525.0,9420.0,1720000.0,-0.16
2019-12-10,9465.0,9470.0,9495.0,9410.0,2069999.9999999998,-0.37
2019-12-09,9500.0,9560.0,9565.0,9445.0,2480000.0,-0.16
2019-12-06,9515.0,9365.0,9525.0,9365.0,4600000.0,1.66
2019-12-05,9360.0,9505.0,9540.0,9265.0,5010000.0,-0.9
2019-12-04,9445.0,9405.0,9495.0,9380.0,2160000.0,-0.47
2019-12-03,9490.0,9505.0,9560.0,9445.0,2170000.0,-1.3
2019-12-02,9615.0,9590.0,9695.0,9550.0,3580000.0,1.0
2019-11-29,9520.0,9680.0,9750.0,9490.0,4030000.0000000005,-1.55
2019-11-28,9670.0,9825.0,9860.0,9670.0,2870000.0,-1.98
2019-11-27,9865.0,9945.0,9965.0,9805.0,2340000.0,-0.25
2019-11-26,9890.0,9950.0,10005.0,9880.0,2820000.0,0.3
2019-11-25,9860.0,9690.0,9875.0,9690.0,2890000.0,2.55
2019-11-22,9615.0,9645.0,9735.0,9530.0,4960000.0,-0.26
2019-11-21,9640.0,9835.0,9860.0,9585.0,7190000.0,-1.93
2019-11-20,9830.0,10055.0,10115.0,9830.0,5460000.0,-2.48
2019-11-19,10080.0,10280.0,10280.0,10080.0,2120000.0,-2.09
2019-11-18,10295.0,10325.0,10365.0,10225.0,2009999.9999999998,-0.19
2019-11-17,10315.0,10315.0,10315.0,10315.0,0.0,0.0
2019-11-15,10315.0,10145.0,10325.0,10085.0,2840000.0,1.63
2019-11-14,10150.0,10125.0,10210.0,10080.0,1980000.0,0.45
2019-11-13,10105.0,10250.0,10250.0,10085.0,2089999.9999999998,-1.51
2019-11-12,10260.0,10180.0,10270.0,10135.0,1930000.0,1.28
2019-11-11,10130.0,10305.0,10305.0,10125.0,1500000.0,-1.46
2019-11-08,10280.0,10350.0,10385.0,10205.0,1750000.0,-0.05
2019-11-07,10285.0,10335.0,10370.0,10215.0,4670000.0,-0.58
2019-11-06,10345.0,10510.0,10520.0,10345.0,3240000.0,-1.62
2019-11-05,10515.0,10405.0,10515.0,10345.0,3500000.0,1.11
2019-11-04,10400.0,10375.0,10460.0,10335.0,3650000.0,1.17
2019-11-01,10280.0,10215.0,10320.0,10150.0,2920000.0,0.78
2019-10-31,10200.0,10270.0,10345.0,10170.0,2450000.0,0.2
2019-10-30,10180.0,10235.0,10280.0,10160.0,1680000.0,-0.2
2019-10-29,10200.0,10140.0,10250.0,10050.0,6400000.0,1.49
2019-10-28,10050.0,10115.0,10190.0,10015.0,2920000.0,-0.25
2019-10-25,10075.0,10305.0,10320.0,10075.0,3800000.0,-2.66
2019-10-24,10350.0,10470.0,10495.0,10055.0,6440000.0,-1.05
2019-10-23,10460.0,10135.0,10460.0,10135.0,5390000.0,3.16
2019-10-22,10140.0,9995.0,10295.0,9950.0,7930000.0,2.48
2019-10-21,9895.0,9705.0,9895.0,9680.0,4019999.9999999995,2.17
2019-10-18,9685.0,9800.0,9810.0,9655.0,2320000.0,-0.87
2019-10-17,9770.0,9875.0,9915.0,9710.0,2310000.0,-1.16
2019-10-16,9885.0,9870.0,9910.0,9825.0,4660000.0,0.87
2019-10-15,9800.0,9670.0,9850.0,9665.0,5730000.0,1.08
2019-10-14,9695.0,9665.0,9775.0,9595.0,3520000.0,2.0
2019-10-11,9505.0,9640.0,9660.0,9500.0,2720000.0,-0.73
2019-10-10,9575.0,9510.0,9595.0,9445.0,4600000.0,-0.36
2019-10-09,9610.0,9610.0,9610.0,9610.0,0.0,0.0
2019-10-08,9610.0,9525.0,9625.0,9400.0,4920000.0,1.16
2019-10-07,9500.0,9255.0,9560.0,9255.0,5490000.0,3.66
2019-10-04,9165.0,9105.0,9265.0,9035.0,2560000.0,0.27
2019-10-02,9140.0,9180.0,9280.0,9140.0,2300000.0,-1.51
2019-10-01,9280.0,9040.0,9310.0,9040.0,2350000.0,3.0
2019-09-30,9010.0,9085.0,9100.0,8900.0,2950000.0,-0.33
2019-09-29,9040.0,9040.0,9040.0,9040.0,0.0,0.0
2019-09-27,9040.0,9085.0,9090.0,8960.0,1890000.0,-0.55
2019-09-26,9090.0,9075.0,9195.0,8960.0,4460000.0,1.34
2019-09-25,8970.0,9075.0,9185.0,8905.0,4040000.0,-1.43
2019-09-24,9100.0,9245.0,9330.0,9075.0,4470000.0,-3.5
2019-09-23,9430.0,9490.0,9510.0,9400.0,1030000.0,-0.84
2019-09-20,9510.0,9485.0,9550.0,9445.0,2029999.9999999998,0.26
2019-09-19,9485.0,9505.0,9620.0,9405.0,3240000.0,-0.05
2019-09-18,9490.0,9550.0,9605.0,9465.0,2270000.0,-0.32
2019-09-17,9520.0,9445.0,9630.0,9405.0,3020000.0,0.58
2019-09-16,9465.0,9325.0,9490.0,9240.0,6630000.0,1.99
2019-09-11,9280.0,9160.0,9315.0,9145.0,4480000.0,1.75
2019-09-10,9120.0,9225.0,9260.0,9085.0,3440000.0,-0.98
2019-09-09,9210.0,9300.0,9350.0,9185.0,1730000.0,-0.7
2019-09-08,9275.0,9275.0,9275.0,9275.0,0.0,0.0
2019-09-06,9275.0,9365.0,9380.0,9250.0,2530000.0,-0.38
2019-09-05,9310.0,9275.0,9390.0,9275.0,3480000.0,0.81
2019-09-04,9235.0,9075.0,9260.0,9075.0,3370000.0,1.43
2019-09-03,9105.0,9100.0,9235.0,9100.0,1940000.0,-0.55
2019-09-02,9155.0,8900.0,9175.0,8900.0,3990000.0,2.4
2019-09-01,8940.0,8940.0,8940.0,8940.0,0.0,0.0
2019-08-30,8940.0,8930.0,9020.0,8915.0,3650000.0,1.71
2019-08-29,8790.0,8810.0,8930.0,8685.0,4540000.0,-0.68
2019-08-28,8850.0,8520.0,8850.0,8500.0,4250000.0,4.24
2019-08-27,8490.0,8515.0,8620.0,8475.0,3170000.0,0.95
2019-08-26,8410.0,8600.0,8680.0,8400.0,6660000.0,-4.97
2019-08-23,8850.0,8835.0,8955.0,8820.0,2550000.0,-0.78
2019-08-22,8920.0,9050.0,9060.0,8895.0,3090000.0,-0.94
2019-08-21,9005.0,8785.0,9020.0,8760.0,7810000.0,1.81
2019-08-20,8845.0,8600.0,8870.0,8580.0,4350000.0,2.79
2019-08-19,8605.0,8590.0,8640.0,8535.0,1890000.0,0.58
2019-08-16,8555.0,8540.0,8590.0,8470.0,2140000.0,-0.93
2019-08-15,8635.0,8635.0,8635.0,8635.0,0.0,0.0
2019-08-14,8635.0,8650.0,8655.0,8540.0,4040000.0,2.37
2019-08-13,8435.0,8455.0,8480.0,8405.0,2240000.0,-1.35
2019-08-12,8550.0,8500.0,8575.0,8410.0,3310000.0,0.23
2019-08-09,8530.0,8595.0,8650.0,8465.0,4099999.9999999995,-0.29
2019-08-08,8555.0,8370.0,8555.0,8305.0,5040000.0,3.45
2019-08-07,8270.0,8265.0,8445.0,8060.0,7340000.0,2.1
2019-08-06,8100.0,7960.0,8530.0,7895.0,10260000.0,-1.82
2019-08-05,8250.0,8955.0,8955.0,8060.0,21960000.0,-8.38
2019-08-04,9005.0,9005.0,9005.0,9005.0,0.0,0.0
2019-08-02,9005.0,9100.0,9210.0,8995.0,7670000.0,-3.9
2019-08-01,9370.0,9435.0,9540.0,9325.0,4059999.9999999995,-1.0
2019-07-31,9465.0,9395.0,9510.0,9180.0,5360000.0,0.58
2019-07-30,9410.0,9375.0,9530.0,9375.0,4019999.9999999995,0.37
2019-07-29,9375.0,9675.0,9675.0,9375.0,6370000.0,-3.2
2019-07-28,9685.0,9685.0,9685.0,9685.0,0.0,0.0
2019-07-26,9685.0,9740.0,9800.0,9630.0,3310000.0,-0.97
2019-07-25,9780.0,9910.0,9945.0,9750.0,4330000.0,-1.16
2019-07-24,9895.0,10000.0,10070.0,9895.0,2700000.0,-0.95
2019-07-23,9990.0,10060.0,10140.0,9960.0,1980000.0,-0.75
2019-07-22,10065.0,10070.0,10110.0,10015.0,1580000.0,-0.15
2019-07-21,10080.0,10080.0,10080.0,10080.0,0.0,0.0
2019-07-19,10080.0,9920.0,10080.0,9920.0,2160000.0,2.02
2019-07-18,9880.0,9910.0,9970.0,9815.0,1890000.0,-0.3
2019-07-17,9910.0,9990.0,10010.0,9860.0,2950000.0,-1.05
2019-07-16,10015.0,9975.0,10110.0,9950.0,2550000.0,0.25
2019-07-15,9990.0,10055.0,10060.0,9910.0,1990000.0,-0.65
2019-07-12,10055.0,10030.0,10145.0,9960.0,2250000.0,0.2
2019-07-11,10035.0,9930.0,10055.0,9870.0,3850000.0,1.47
2019-07-10,9890.0,9860.0,10020.0,9805.0,4130000.0,1.02
2019-07-09,9790.0,10050.0,10115.0,9790.0,7740000.0,-2.39
2019-07-08,10030.0,10305.0,10330.0,10030.0,4610000.0,-3.28
2019-07-05,10370.0,10285.0,10380.0,10180.0,2610000.0,0.97
2019-07-04,10270.0,10295.0,10345.0,10125.0,3100000.0,-0.48
2019-07-03,10320.0,10350.0,10400.0,10255.0,2049999.9999999998,-0.19
2019-07-02,10340.0,10415.0,10475.0,10285.0,1920000.0,-1.05
2019-07-01,10450.0,10300.0,10460.0,10270.0,2970000.0,2.9
2019-06-28,10155.0,10370.0,10425.0,10155.0,6080000.0,-2.17
2019-06-27,10380.0,10725.0,10795.0,10360.0,6580000.0,-3.22
2019-06-26,10725.0,10710.0,10840.0,10685.0,2580000.0,-0.14
2019-06-25,10740.0,10830.0,10845.0,10685.0,2260000.0,-0.56
2019-06-24,10800.0,10905.0,10920.0,10795.0,1540000.0,-0.69
2019-06-21,10875.0,11015.0,11025.0,10870.0,1540000.0,-1.23
2019-06-20,11010.0,10855.0,11020.0,10855.0,2660000.0,1.57
2019-06-19,10840.0,10860.0,10905.0,10785.0,1960000.0,0.79
2019-06-18,10755.0,10895.0,10940.0,10735.0,1490000.0,-1.19
2019-06-17,10885.0,10940.0,10970.0,10880.0,1090000.0,-0.41
2019-06-16,10930.0,10930.0,10930.0,10930.0,0.0,0.0
2019-06-14,10930.0,11075.0,11100.0,10930.0,1530000.0,-1.18
2019-06-13,11060.0,11075.0,11165.0,10970.0,2330000.0,0.05
2019-06-12,11055.0,11120.0,11150.0,11030.0,1420000.0,-1.07
2019-06-11,11175.0,11040.0,11190.0,11035.0,1620000.0,1.13
2019-06-10,11050.0,11035.0,11065.0,10965.0,1510000.0,0.64
2019-06-07,10980.0,10955.0,11020.0,10890.0,2250000.0,0.6
2019-06-05,10915.0,10965.0,10995.0,10865.0,1900000.0,0.51
2019-06-04,10860.0,10845.0,10925.0,10815.0,2150000.0,0.14
2019-06-03,10845.0,10730.0,10865.0,10715.0,1500000.0,0.56
2019-05-31,10785.0,10625.0,10890.0,10595.0,3100000.0,1.22
2019-05-30,10655.0,10645.0,10760.0,10585.0,2540000.0,0.14
2019-05-29,10640.0,10850.0,10870.0,10630.0,6070000.0,-2.56
2019-05-28,10920.0,10730.0,10920.0,10675.0,2930000.0,2.25
2019-05-27,10680.0,10715.0,10780.0,10585.0,3260000.0,0.05
2019-05-24,10675.0,10740.0,10815.0,10615.0,2870000.0,-0.93
2019-05-23,10775.0,11025.0,11025.0,10765.0,4110000.0000000005,-2.0
2019-05-22,10995.0,11015.0,11065.0,10930.0,3090000.0,0.27
2019-05-21,10965.0,10915.0,11065.0,10900.0,2990000.0,0.23
2019-05-20,10940.0,11180.0,11235.0,10910.0,3760000.0,-1.71
2019-05-17,11130.0,11315.0,11425.0,11120.0,3790000.0,-1.02
2019-05-16,11245.0,11450.0,11490.0,11210.0,4120000.0,-1.79
2019-05-15,11450.0,11210.0,11470.0,11135.0,2940000.0,2.74
2019-05-14,11145.0,10965.0,11285.0,10965.0,5140000.0,0.09
2019-05-13,11135.0,11355.0,11435.0,11135.0,4440000.0,-2.58
2019-05-10,11430.0,11510.0,11600.0,11275.0,5070000.0,-0.13
2019-05-09,11445.0,11755.0,11800.0,11410.0,4250000.0,-2.64
2019-05-08,11755.0,11820.0,11910.0,11755.0,2840000.0,-1.51
2019-05-07,11935.0,11940.0,12050.0,11880.0,1890000.0,-1.4
2019-05-03,12105.0,12075.0,12155.0,12030.0,1000000.0,0.08
2019-05-02,12095.0,12050.0,12160.0,12020.0,1110000.0,0.17
2019-04-30,12075.0,12030.0,12095.0,11935.0,1500000.0,0.08
2019-04-29,12065.0,11965.0,12065.0,11875.0,1150000.0,0.5
2019-04-26,12005.0,12150.0,12155.0,12000.0,1840000.0,-1.27
2019-04-25,12160.0,12260.0,12260.0,12145.0,1050000.0,-0.82
2019-04-24,12260.0,12415.0,12415.0,12180.0,1910000.0,-0.57
2019-04-23,12330.0,12340.0,12380.0,12245.0,1850000.0,-0.04
2019-04-22,12335.0,12345.0,12435.0,12280.0,1170000.0,0.0
2019-04-19,12335.0,12215.0,12340.0,12215.0,1100000.0,1.61
2019-04-18,12140.0,12415.0,12430.0,12120.0,2730000.0,-2.33
2019-04-17,12430.0,12425.0,12485.0,12400.0,904190.0,-0.08
2019-04-16,12440.0,12420.0,12450.0,12325.0,1510000.0,0.16
2019-04-15,12420.0,12495.0,12500.0,12385.0,1680000.0,-0.16
2019-04-12,12440.0,12425.0,12525.0,12385.0,1470000.0,-0.24
2019-04-11,12470.0,12390.0,12510.0,12380.0,1670000.0,0.81
2019-04-10,12370.0,12280.0,12400.0,12260.0,1400000.0,0.41
2019-04-09,12320.0,12285.0,12355.0,12190.0,1550000.0,0.53
2019-04-08,12255.0,12315.0,12395.0,12215.0,2069999.9999999998,-0.37
2019-04-05,12300.0,12375.0,12445.0,12275.0,1920000.0,-0.61
2019-04-04,12375.0,12390.0,12455.0,12280.0,2069999.9999999998,-0.16
2019-04-03,12395.0,12195.0,12410.0,12185.0,2570000.0,1.77
2019-04-02,12180.0,12240.0,12240.0,12155.0,2049999.9999999998,0.12
2019-04-01,12165.0,12100.0,12255.0,12050.0,3050000.0,0.29
2019-03-29,12130.0,11925.0,12130.0,11840.0,3180000.0,2.15
2019-03-28,11875.0,11975.0,12035.0,11865.0,2690000.0,-1.08
2019-03-27,12005.0,12200.0,12220.0,11995.0,4800000.0,-1.52
2019-03-26,12190.0,12090.0,12240.0,12065.0,3190000.0,1.29
2019-03-25,12035.0,12205.0,12255.0,12035.0,2200000.0,-2.59
2019-03-22,12355.0,12405.0,12415.0,12290.0,2680000.0,0.28
2019-03-21,12320.0,12475.0,12580.0,12300.0,4850000.0,-1.24
2019-03-20,12475.0,12465.0,12490.0,12330.0,4810000.0,0.16
2019-03-19,12455.0,12670.0,12745.0,12450.0,6570000.0,-1.5
2019-03-18,12645.0,12685.0,12775.0,12560.0,2270000.0,0.36
2019-03-15,12600.0,12780.0,12820.0,12540.0,4380000.0,-1.37
2019-03-14,12775.0,12965.0,13085.0,12775.0,5150000.0,-1.08
2019-03-13,12915.0,12900.0,13045.0,12835.0,3820000.0,-0.08
2019-03-12,12925.0,12735.0,12990.0,12735.0,3490000.0,2.54
2019-03-11,12605.0,12465.0,12620.0,12320.0,2270000.0,1.16
2019-03-08,12460.0,12370.0,12525.0,12315.0,5410000.0,0.08
2019-03-07,12450.0,12675.0,12755.0,12425.0,4139999.9999999995,-2.01
2019-03-06,12705.0,12865.0,12890.0,12625.0,2310000.0,-1.21
2019-03-05,12860.0,12840.0,12980.0,12805.0,2540000.0,-0.08
2019-03-04,12870.0,12670.0,12925.0,12670.0,2670000.0,2.55
2019-02-28,12550.0,12770.0,12940.0,12490.0,4810000.0,-1.72
2019-02-27,12770.0,12670.0,12770.0,12640.0,2780000.0,0.83
2019-02-26,12665.0,12715.0,12785.0,12630.0,3070000.0,-0.35
2019-02-25,12710.0,12585.0,12725.0,12585.0,3730000.0,1.19
2019-02-22,12560.0,12585.0,12635.0,12485.0,1570000.0,-0.51
2019-02-21,12625.0,12710.0,12735.0,12590.0,1780000.0,-0.63
2019-02-20,12705.0,12645.0,12760.0,12635.0,1600000.0,0.51
2019-02-19,12640.0,12575.0,12680.0,12490.0,2370000.0,0.52
2019-02-18,12575.0,12515.0,12655.0,12510.0,2110000.0,1.04
2019-02-15,12445.0,12520.0,12555.0,12355.0,1960000.0,-0.64
2019-02-14,12525.0,12495.0,12565.0,12435.0,1990000.0,0.28
2019-02-13,12490.0,12370.0,12565.0,12370.0,4220000.0,1.38
2019-02-12,12320.0,12445.0,12455.0,12295.0,2430000.0,-0.92
2019-02-11,12435.0,12295.0,12450.0,12295.0,4170000.0,1.26
2019-02-08,12280.0,12240.0,12350.0,12220.0,2480000.0,-0.37
2019-02-07,12325.0,12140.0,12375.0,12075.0,3390000.0,2.37
2019-02-01,12040.0,12065.0,12115.0,12015.0,1220000.0,-0.17
2019-01-31,12060.0,12080.0,12170.0,12005.0,2730000.0,0.67
2019-01-30,11980.0,11870.0,12050.0,11865.0,1970000.0,0.88
2019-01-29,11875.0,11845.0,11915.0,11750.0,1880000.0,-0.25
2019-01-28,11905.0,11820.0,11995.0,11820.0,2029999.9999999998,0.85
2019-01-25,11805.0,11680.0,11885.0,11660.0,4250000.0,1.03
2019-01-24,11685.0,11515.0,11710.0,11490.0,1670000.0,1.52
2019-01-23,11510.0,11490.0,11565.0,11475.0,1380000.0,-0.26
2019-01-22,11540.0,11555.0,11600.0,11500.0,1210000.0,0.0
2019-01-21,11540.0,11630.0,11660.0,11510.0,1550000.0,-0.77
2019-01-18,11630.0,11480.0,11640.0,11480.0,3060000.0,1.84
